index,Address,Monthly Rent,Property Type,Bath,Bed,Availability,Contact,URL,Lat,Long,Coordinates,GEOID,State,County,City,Neighborhood,RegionID,parent-location,population,renter-occupied-households,median-gross-rent,median-household-income,median-property-value,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,eviction-filings,evictions,2016_evict_rate,2016_evict_filing_rate,2011-2015_rent_perc_change,2015-2019_rent_perc_change,potential_bad_landlord,bad_landlord_address,num_stops_quart_mi,num_stops_half_mi,num_stops_3quart_mi,num_stops_1_mi,er_percentile,efr_percentile
4829167,"1022 S Independence Blvd G, Chicago, IL 60624",1200,Apt,1.0,2.0,Available Now,(773) 491-4904,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4829167,41.8682,-87.7204,POINT (-87.7204 41.8682),170318430002,IL,Cook,Chicago,Archer Heights,269568,"Cook County, Illinois",1563.0,295.0,926.0,20703.0,130200.0,0.0,95.71,4.29,0.0,0.0,6.0,2.0,0.68,2.03,-0.015256588072122053,0.06267605633802817,False,,0,2,2,4,0.09532852259779719,0.04908849221420433
4829172,"1022 S Independence Blvd G, Chicago, IL 60624",1200,Apt,1.0,2.0,Available Now,(773) 491-4904,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4829172,41.8682,-87.7204,POINT (-87.7204 41.8682),170318430002,IL,Cook,Chicago,Archer Heights,269568,"Cook County, Illinois",1563.0,295.0,926.0,20703.0,130200.0,0.0,95.71,4.29,0.0,0.0,6.0,2.0,0.68,2.03,-0.015256588072122053,0.06267605633802817,False,,0,2,2,4,0.09532852259779719,0.04908849221420433
4829231,"850 E 82nd St 3, Chicago, IL 60619",900,Apt,1.0,1.0,Available Now,(312) 719-8898,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4829231,41.746,-87.603,POINT (-87.60299999999999 41.746),170314401012,IL,Cook,Chicago,East Chatham,403360,"Cook County, Illinois",757.0,317.0,831.0,28542.0,164100.0,0.0,94.32,2.91,0.0,0.0,35.0,21.0,6.62,11.04,-0.04291497975708502,0.05499153976311337,False,,0,0,0,0,0.9572730725408279,0.8769464489175846
4829242,"13356 S Brandon Ave 1, Chicago, IL 60633",1500,Apt,2.0,6.0,Available Now,(312) 683-5174,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/6-bedroom-2-bathroom-rental-Apt/4829242,41.652,-87.5461,POINT (-87.5461 41.652),170315501004,IL,Cook,Chicago,Hegewisch,138732,"Cook County, Illinois",1079.0,127.0,818.0,46583.0,202800.0,39.85,31.51,28.64,0.0,0.0,2.0,0.0,0.0,1.57,0.03526448362720403,0.10218978102189781,False,,0,0,0,0,0.0186099506266616,0.0282947208507406
4829243,"25 W 103rd Pl 1, Chicago, IL 60628",1100,Apt,1.0,3.0,Available Now,(312) 683-5174,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4829243,41.706,-87.6245,POINT (-87.6245 41.706),170314910001,IL,Cook,Chicago,Fernwood,403377,"Cook County, Illinois",299.0,71.0,852.0,22500.0,75800.0,0.0,100.0,0.0,0.0,0.0,2.0,1.0,1.41,2.82,0.007346938775510204,0.11831442463533225,False,,0,0,0,0,0.24449297379415116,0.09542347132548423
4829366,"8032 S Honore St , Chicago, IL 60620",1100,Apt,1.0,2.0,Available Now,(773) 922-6625,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4829366,41.7475,-87.6697,POINT (-87.66970000000001 41.7475),170317105003,IL,Cook,Chicago,Gresham,269571,"Cook County, Illinois",678.0,161.0,936.0,38056.0,146100.0,1.33,74.63,1.33,0.0,1.33,9.0,4.0,2.48,5.59,-0.0031007751937984496,0.09720062208398134,False,,0,0,0,0,0.48955563995442464,0.3531143182681352
4829383,"4557 S Michigan Ave 1, Chicago, IL 60653",1200,Apt,2.0,2.0,Available Now,(312) 829-7368,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-2-bathroom-rental-Apt/4829383,41.8115,-87.6224,POINT (-87.6224 41.8115),170313807001,IL,Cook,Chicago,Bronzeville,403145,"Cook County, Illinois",1186.0,440.0,755.0,27037.0,226900.0,16.61,79.6,1.52,0.0,0.59,15.0,4.0,0.91,3.41,0.0026827632461435278,0.030100334448160536,False,,2,6,10,10,0.1496391948347892,0.13112419293581465
4829433,"7036 S Sangamon St , Chicago, IL 60621",1400,House,2.0,5.0,Available Now,(630) 776-5556,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-2-bathroom-rental-House/4829433,41.7659,-87.6483,POINT (-87.64830000000001 41.7659),170316811003,IL,Cook,Chicago,Englewood,138261,"Cook County, Illinois",472.0,133.0,1021.0,11603.0,,0.0,100.0,0.0,0.0,0.0,12.0,8.0,6.02,9.02,-0.018268467037331215,0.0744336569579288,False,,0,0,0,2,0.9371439422711736,0.7718382073680212
4829466,"7802 S Ridgeland Ave , Chicago, IL 60649",1100,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4829466,41.753,-87.5822,POINT (-87.5822 41.753),170318342003,IL,Cook,Chicago,South Shore,269608,"Cook County, Illinois",1367.0,508.0,874.0,22939.0,,0.73,99.27,0.0,0.0,0.0,34.0,16.0,3.15,6.69,-0.028191072826938137,0.038678485092667206,False,,0,0,0,0,0.666635017090771,0.5152867451576149
4829485,"3560 S Winchester Ave 1, Chicago, IL 60609",900,Apt,1.0,1.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4829485,41.8287,-87.6743,POINT (-87.6743 41.8287),170315906001,IL,Cook,Chicago,McKinley Park,139408,"Cook County, Illinois",1648.0,222.0,834.0,38924.0,163800.0,14.14,0.0,76.64,0.0,5.04,4.0,1.0,0.45,1.8,-0.005372733378106112,0.11478730587440918,False,,0,2,2,4,0.06238131409039119,0.03703000379794911
4829487,"140 E 110th St , Chicago, IL 60628",1250,House,1.0,3.0,Available Now,(773) 876-6591,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-House/4829487,41.6946,-87.6191,POINT (-87.6191 41.6946),170314909012,IL,Cook,Chicago,Roseland,275251,"Cook County, Illinois",1483.0,297.0,874.0,30274.0,,8.43,88.27,0.74,0.0,0.0,16.0,7.0,2.36,5.39,0.0048543689320388345,0.10305958132045089,False,,0,0,0,0,0.46296999620205087,0.339156855298139
4829497,"1980 N Milwaukee Ave 612, Chicago, IL 60647",2125,Apt,1.0,1.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4829497,41.9172,-87.6885,POINT (-87.6885 41.9172),170318324002,IL,Cook,Chicago,Logan Square,269592,"Cook County, Illinois",1238.0,245.0,1052.0,86776.0,364600.0,57.51,1.45,32.31,0.0,6.7,3.0,0.0,0.0,1.22,0.07522697795071336,0.038600723763570564,False,,2,2,4,6,0.0186099506266616,0.020319027725028485
4829516,"9553 S Princeton Ave 2, Chicago, IL 60628",1150,Duplex,1.0,2.0,Available Now,(773) 301-1091,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Duplex/4829516,41.7201,-87.6308,POINT (-87.63079999999999 41.7201),170314906001,IL,Cook,Chicago,Longwood Manor,403376,"Cook County, Illinois",1433.0,128.0,1051.0,50917.0,103300.0,0.77,99.16,0.07,0.0,0.0,7.0,2.0,1.56,5.47,0.009287925696594427,0.10966257668711657,False,,0,2,2,2,0.2753513102924421,0.34105582985188
4829541,"845 W 129th Pl , Chicago, IL 60643",1679,House,2.0,4.0,Available Now,(866) 833-0542,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-House/4829541,41.6582,-87.6431,POINT (-87.6431 41.6582),170315305031,IL,Cook,Chicago,West Pullman,140913,"Cook County, Illinois",1341.0,100.0,,38977.0,102300.0,0.0,97.61,1.94,0.0,0.0,3.0,2.0,2.0,3.0,0.009828009828009828,0.12570965125709652,False,,0,0,0,0,0.3742878845423471,0.10529813900493733
4829550,"6560 S Western Ave 3, Chicago, IL 60636",1200,Apt,2.0,4.0,Available Now,(847) 322-2888,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Apt/4829550,41.774,-87.6839,POINT (-87.68389999999999 41.774),170316608001,IL,Cook,Chicago,Marquette Park,403148,"Cook County, Illinois",756.0,185.0,1072.0,31250.0,131900.0,0.0,97.22,0.0,0.0,0.0,18.0,9.0,4.86,9.73,0.029065200314218383,0.1,False,,0,0,0,0,0.8746676794530953,0.8091530573490315
4829585,"501 E 91st St , Chicago, IL 60619",1250,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4829585,41.729,-87.6117,POINT (-87.6117 41.729),170314409003,IL,Cook,Chicago,Burnside,137634,"Cook County, Illinois",734.0,115.0,770.0,40625.0,129000.0,0.0,96.19,0.0,1.5,0.0,6.0,2.0,1.74,5.22,0.01499605367008682,0.09720062208398134,False,,0,0,0,4,0.3104823395366502,0.31769844284086596
4829678,"8036 S Escanaba Ave 1, Chicago, IL 60617",1100,Apt,1.0,3.0,Available Now,(773) 558-3772,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4829678,41.749,-87.5544,POINT (-87.5544 41.749),170314603022,IL,Cook,Chicago,South Chicago,140437,"Cook County, Illinois",683.0,224.0,634.0,27578.0,106300.0,0.0,92.97,7.03,0.0,0.0,23.0,9.0,4.02,10.27,0.02642113690952762,0.06708268330733229,False,,0,0,0,0,0.8016521078617547,0.8308963159893658
4829696,"6955 S Normal Blvd 3, Chicago, IL 60621",1400,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4829696,41.7673,-87.6369,POINT (-87.6369 41.7673),170316812003,IL,Cook,Chicago,Englewood,138261,"Cook County, Illinois",763.0,305.0,824.0,20294.0,114400.0,0.0,96.46,1.97,0.0,0.0,27.0,11.0,3.61,8.85,-0.018268467037331215,0.0744336569579288,False,,0,0,2,6,0.7458222559817699,0.7617736422331941
4829704,"131 E 119th St , Chicago, IL 60628",1529,House,2.0,4.0,Available Now,(866) 833-0542,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-House/4829704,41.6779,-87.6192,POINT (-87.61920000000001 41.6779),170315306003,IL,Cook,Chicago,West Pullman,140913,"Cook County, Illinois",832.0,142.0,1078.0,36350.0,107500.0,0.0,90.5,9.5,0.0,0.0,9.0,5.0,3.52,6.34,0.009828009828009828,0.12570965125709652,False,,0,0,0,0,0.7300607671857197,0.4662932016710976
4829706,"6011 S Talman Ave 1, Chicago, IL 60629",1250,Apt,1.0,3.0,Available Now,(773) 558-3772,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4829706,41.7842,-87.6896,POINT (-87.6896 41.7842),170318350005,IL,Cook,Chicago,Chicago Lawn,269576,"Cook County, Illinois",936.0,154.0,738.0,40446.0,107500.0,0.75,57.91,41.35,0.0,0.0,15.0,6.0,3.9,9.74,0.04265402843601896,0.09393939393939393,False,,0,0,0,0,0.7866502088872009,0.8111469806304595
4829712,"6823 S Dorchester Ave 3, Chicago, IL 60637",1325,Apt,2.0,3.0,Available Now,(646) 554-8419,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4829712,41.7707,-87.5908,POINT (-87.5908 41.7707),170314303001,IL,Cook,Chicago,Grand Crossing,276349,"Cook County, Illinois",958.0,414.0,994.0,30795.0,141700.0,0.52,98.96,0.0,0.0,0.0,32.0,12.0,2.9,7.73,-0.02107728337236534,0.058213716108452954,False,,0,0,0,0,0.6114698063045955,0.6266616027345233
4829714,"7044 S Chappel Ave , Chicago, IL 60649",1253,Apt,1.0,3.0,Available Now,(708) 872-5164,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4829714,41.7666,-87.5752,POINT (-87.5752 41.7666),170314301012,IL,Cook,Chicago,South Shore,269608,"Cook County, Illinois",950.0,268.0,917.0,,268600.0,0.0,68.42,0.0,0.0,0.0,30.0,18.0,6.72,11.19,-0.028191072826938137,0.038678485092667206,False,,0,0,0,0,0.9615457652867452,0.8827383213064945
4829724,"6030 N Sheridan Rd 403, Chicago, IL 60660",1069,Apt,1.0,1.0,Available Now,(866) 833-0542,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4829724,41.9916,-87.656,POINT (-87.65600000000001 41.9916),170310301012,IL,Cook,Chicago,Edgewater Beach,403257,"Cook County, Illinois",332.0,214.0,993.0,41583.0,73000.0,58.73,4.82,22.89,0.0,0.0,6.0,2.0,0.93,2.8,,,False,,4,4,8,10,0.15410178503608052,0.09409418913786555
4829745,"7947 S Escanaba Ave 2, Chicago, IL 60617",1350,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4829745,41.7505,-87.5538,POINT (-87.5538 41.7505),170314601001,IL,Cook,Chicago,South Chicago,140437,"Cook County, Illinois",1131.0,358.0,858.0,40536.0,68900.0,5.48,71.26,23.25,0.0,0.0,24.0,8.0,2.23,6.7,0.02642113690952762,0.06708268330733229,False,,0,0,0,0,0.4387580706418534,0.5204139764527156
4829805,"8311 S Sangamon St , Chicago, IL 60620",1600,House,2.0,4.0,Available Now,(630) 673-3801,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-House/4829805,41.7429,-87.6473,POINT (-87.6473 41.7429),170317110002,IL,Cook,Chicago,Gresham,269571,"Cook County, Illinois",1396.0,327.0,739.0,30472.0,116100.0,0.43,97.35,0.0,0.0,0.29,30.0,12.0,3.67,9.17,-0.0031007751937984496,0.09720062208398134,False,,0,0,0,0,0.7645271553361185,0.782757311052032
4829812,"6435 S Eberhart Ave 1, Chicago, IL 60637",1100,TriPlex,1.0,3.0,Available Now,(847) 322-2888,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-TriPlex/4829812,41.7775,-87.6128,POINT (-87.61279999999999 41.7775),170314207004,IL,Cook,Chicago,West Woodlawn,403353,"Cook County, Illinois",1104.0,183.0,929.0,21940.0,45800.0,4.44,94.02,0.0,0.0,0.0,11.0,3.0,1.64,6.01,-0.04661654135338346,0.026813880126182965,False,,2,4,4,8,0.29405620964679074,0.43154196733763767
4829834,"6507 S Ellis Ave 2, Chicago, IL 60637",1350,Apt,2.0,3.0,Available Now,(312) 375-3803,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4829834,41.7765,-87.6008,POINT (-87.60080000000001 41.7765),170318344003,IL,Cook,Chicago,Woodlawn,276138,"Cook County, Illinois",1423.0,446.0,1154.0,44500.0,206400.0,2.32,95.64,0.7,0.0,0.0,22.0,12.0,2.69,4.93,-0.02700781805259417,0.02410518626734843,False,,0,2,2,4,0.5341815419673377,0.28731484998101026
4829845,"8431 S Escanaba Ave 1, Chicago, IL 60617",900,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4829845,41.7418,-87.5536,POINT (-87.5536 41.7418),170314603013,IL,Cook,Chicago,South Chicago,140437,"Cook County, Illinois",748.0,223.0,824.0,27981.0,160800.0,0.94,64.84,34.22,0.0,0.0,13.0,7.0,3.14,5.83,0.02642113690952762,0.06708268330733229,False,,0,0,0,0,0.6623623243448538,0.39698063045955184
4829865,"5438 S Union Ave 2, Chicago, IL 60609",1500,Apt,2.0,3.0,Available Now,(773) 406-3842,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4829865,41.795,-87.6431,POINT (-87.6431 41.795),170318438002,IL,Cook,Chicago,Back of the Yards,403146,"Cook County, Illinois",892.0,165.0,988.0,30625.0,135000.0,8.97,88.79,2.24,0.0,0.0,11.0,1.0,0.61,6.67,0.0,0.08339828526890102,False,,0,0,2,2,0.08327003418154197,0.5070262058488416
4829866,"8237 S Drexel Ave 1w, Chicago, IL 60619",725,Apt,1.0,1.0,Available Now,(312) 248-7280,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4829866,41.7447,-87.6022,POINT (-87.6022 41.7447),170314401024,IL,Cook,Chicago,East Chatham,403360,"Cook County, Illinois",763.0,317.0,792.0,18196.0,,0.0,97.38,0.0,0.0,0.0,43.0,26.0,8.2,13.56,-0.04291497975708502,0.05499153976311337,False,,0,0,0,0,0.9867071781238131,0.9540448157994683
4829871,"10611 S Prairie Ave 1, Chicago, IL 60628",1100,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4829871,41.7014,-87.617,POINT (-87.617 41.7014),170314909023,IL,Cook,Chicago,Rosemoor,403379,"Cook County, Illinois",898.0,150.0,1643.0,30625.0,157100.0,2.67,93.99,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.011627906976744186,0.10727969348659004,False,,0,0,0,0,0.0186099506266616,0.04434105582985188
4829886,"7901 S Greenwood Ave 09, Chicago, IL 60619",1500,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4829886,41.7499,-87.5978,POINT (-87.59780000000001 41.7499),170314401011,IL,Cook,Chicago,East Chatham,403360,"Cook County, Illinois",1311.0,565.0,704.0,27206.0,61300.0,1.3,96.41,2.29,0.0,0.0,67.0,30.0,5.31,11.86,-0.04291497975708502,0.05499153976311337,False,,0,0,0,0,0.897455374097987,0.8999240410178504
4829900,"6560 S Western Ave 3, Chicago, IL 60636",1200,Apt,2.0,4.0,Available Now,(847) 322-2888,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Apt/4829900,41.774,-87.6839,POINT (-87.68389999999999 41.774),170316608001,IL,Cook,Chicago,Marquette Park,403148,"Cook County, Illinois",756.0,185.0,1072.0,31250.0,131900.0,0.0,97.22,0.0,0.0,0.0,18.0,9.0,4.86,9.73,0.029065200314218383,0.1,False,,0,0,0,0,0.8746676794530953,0.8091530573490315
4829935,"7240 S Wentworth Ave 2, Chicago, IL 60621",1500,Apt,2.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4829935,41.7624,-87.6298,POINT (-87.6298 41.7624),170316911004,IL,Cook,Chicago,Englewood,138261,"Cook County, Illinois",1136.0,313.0,806.0,21176.0,,1.06,90.85,2.64,0.0,0.0,15.0,3.0,0.96,4.79,-0.018268467037331215,0.0744336569579288,False,,0,2,2,4,0.16036840106342576,0.2659513862514242
4829945,"1655 S Central Park Ave , Chicago, IL 60623",1400,Apt,1.0,4.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4829945,41.8574,-87.7149,POINT (-87.7149 41.8574),170312922002,IL,Cook,Chicago,Archer Heights,269568,"Cook County, Illinois",1324.0,316.0,799.0,21618.0,150000.0,1.28,98.26,0.0,0.0,0.0,17.0,6.0,1.9,5.38,-0.015256588072122053,0.06267605633802817,False,,2,2,6,8,0.3518799848082036,0.33735282947208506
4830000,"6825 S Champlain Ave 1, Chicago, IL 60637",899,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4830000,41.7705,-87.6091,POINT (-87.6091 41.7705),170314212002,IL,Cook,Chicago,Park Manor,403356,"Cook County, Illinois",842.0,264.0,437.0,20488.0,127700.0,0.0,96.44,3.56,0.0,0.0,7.0,2.0,0.76,2.65,-0.023148148148148147,0.06398104265402843,False,,0,0,4,6,0.11811621724268895,0.08308013672616787
4830011,"1424 N Luna Ave 2, Chicago, IL 60651",1100,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4830011,41.9066,-87.7649,POINT (-87.7649 41.9066),170312507004,IL,Cook,Chicago,North Austin,403323,"Cook County, Illinois",1083.0,247.0,883.0,16478.0,164800.0,0.0,91.97,6.37,0.0,1.66,9.0,6.0,2.43,3.64,0.01722900215362527,0.1213832039520113,False,,0,0,0,0,0.4754082795290543,0.145366502088872
4830058,"8209 S Evans Ave , Chicago, IL 60619",800,Apt,1.0,1.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4830058,41.7454,-87.6059,POINT (-87.60590000000001 41.7454),170314402021,IL,Cook,Chicago,Chatham,273222,"Cook County, Illinois",1800.0,320.0,896.0,27750.0,185700.0,0.0,99.44,0.56,0.0,0.0,17.0,3.0,0.94,5.31,-0.003000750187546887,0.08653122648607976,False,,0,0,0,0,0.15723509304975314,0.3243448537789594
4830061,"11530 S Parnell Ave , Chicago, IL 60628",1200,House,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-House/4830061,41.6842,-87.6364,POINT (-87.63639999999999 41.6842),170315302004,IL,Cook,Chicago,West Pullman,140913,"Cook County, Illinois",1012.0,228.0,1023.0,28892.0,110000.0,0.0,100.0,0.0,0.0,0.0,17.0,6.0,2.63,7.46,0.009828009828009828,0.12570965125709652,False,,0,0,0,0,0.5209836688188378,0.6023547284466388
4830082,"7525 S Vernon Ave , Chicago, IL 60619",1600,House,2.0,5.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-2-bathroom-rental-House/4830082,41.7576,-87.6136,POINT (-87.61360000000001 41.7576),170316914005,IL,Cook,Chicago,Chatham,273222,"Cook County, Illinois",740.0,160.0,894.0,33333.0,149600.0,0.0,98.78,1.22,0.0,0.0,19.0,8.0,5.0,11.88,-0.003000750187546887,0.08653122648607976,False,,0,0,0,4,0.8770413976452716,0.9036270413976453
4830085,"8039 S Evans Ave 1, Chicago, IL 60619",1200,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4830085,41.7483,-87.606,POINT (-87.60599999999999 41.7483),170314402011,IL,Cook,Chicago,Chatham,273222,"Cook County, Illinois",1331.0,527.0,831.0,27289.0,164700.0,0.0,100.0,0.0,0.0,0.0,41.0,16.0,3.04,7.78,-0.003000750187546887,0.08653122648607976,False,,0,0,0,2,0.6545765286745158,0.6355867831371059
4830093,"4926 W Arthington St 2, Chicago, IL 60644",1100,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4830093,41.8695,-87.7481,POINT (-87.74809999999999 41.8695),170318314001,IL,Cook,Chicago,Archer Heights,269568,"Cook County, Illinois",449.0,135.0,1070.0,18953.0,127100.0,0.0,100.0,0.0,0.0,0.0,4.0,0.0,0.0,2.96,-0.015256588072122053,0.06267605633802817,False,,2,2,2,2,0.0186099506266616,0.1033042157235093
4830099,"6550 S Marshfield Ave 1, Chicago, IL 60636",1250,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4830099,41.7743,-87.6656,POINT (-87.6656 41.7743),170316712001,IL,Cook,Chicago,West Englewood,269612,"Cook County, Illinois",527.0,112.0,1118.0,22778.0,102300.0,0.0,95.45,0.0,0.0,0.0,7.0,3.0,2.68,6.25,0.0024813895781637717,0.11303630363036303,False,,0,2,2,2,0.527155336118496,0.4567033801747057
4830100,"6819 S Indiana Ave , Chicago, IL 60637",1300,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4830100,41.7704,-87.6202,POINT (-87.6202 41.7704),170316904001,IL,Cook,Chicago,Park Manor,403356,"Cook County, Illinois",777.0,220.0,930.0,20648.0,192700.0,0.0,98.33,0.0,1.67,0.0,10.0,1.0,0.45,4.55,-0.023148148148148147,0.06398104265402843,False,,0,2,4,6,0.06238131409039119,0.2269274591720471
4830101,"6819 S Indiana Ave , Chicago, IL 60637",1200,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4830101,41.7704,-87.6202,POINT (-87.6202 41.7704),170316904001,IL,Cook,Chicago,Park Manor,403356,"Cook County, Illinois",777.0,220.0,930.0,20648.0,192700.0,0.0,98.33,0.0,1.67,0.0,10.0,1.0,0.45,4.55,-0.023148148148148147,0.06398104265402843,False,,0,2,4,6,0.06238131409039119,0.2269274591720471
4830104,"9349 S Michigan Ave , Chicago, IL 60619",1600,House,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-House/4830104,41.724,-87.6203,POINT (-87.6203 41.724),170314903002,IL,Cook,Chicago,West Chesterfield,403361,"Cook County, Illinois",947.0,83.0,878.0,57102.0,188800.0,1.58,86.27,4.01,0.0,0.0,5.0,1.0,1.2,6.02,-0.002982848620432513,0.0912490650710546,False,,2,2,2,4,0.20167109760729207,0.4329661982529434
4830125,"7934 S Carpenter St , Chicago, IL 60620",1050,Apt,1.0,3.0,Available Now,(773) 669-4624,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4830125,41.7494,-87.6504,POINT (-87.6504 41.7494),170317108005,IL,Cook,Chicago,Gresham,269571,"Cook County, Illinois",625.0,282.0,963.0,26186.0,125000.0,0.0,95.52,4.48,0.0,0.0,16.0,6.0,2.13,5.67,-0.0031007751937984496,0.09720062208398134,False,,0,0,0,0,0.40296240030383595,0.3596657804785416
4830138,"1052 N Keystone Ave 1, Chicago, IL 60651",950,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4830138,41.9005,-87.7277,POINT (-87.7277 41.9005),170318421006,IL,Cook,Chicago,West Humboldt Park,403318,"Cook County, Illinois",1019.0,126.0,1049.0,25395.0,136200.0,0.0,63.1,36.9,0.0,0.0,4.0,1.0,0.79,3.17,-0.012958963282937365,0.10357403355215171,False,,0,0,0,0,0.1267565514622104,0.11270413976452716
