,Address,Monthly Rent,Property Type,Bath,Bed,Voucher Necessary,Availability,Contact,URL,Lat,Long,Coordinates,GEOID,State,County,City,Name,RegionID,year,eviction-rate,eviction-filing-rate,2011-2015,2015-2019
3657,"7525 S Champlain Ave 2, Chicago, IL 60619",750,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4783514,41.7577,-87.6087,POINT (-87.6087 41.7577),170316914001,IL,Cook,Chicago,Chatham,273222,2016,3.95,6.58,-0.003000750187546887,0.08653122648607976
3658,"4435 N Clifton Ave 1s, Chicago, IL 60640",1011,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4783653,41.9628,-87.658,POINT (-87.658 41.9628),170318307004,IL,Cook,Chicago,Uptown,269609,2016,1.57,4.33,0.11498028909329829,-0.0011785503830288745
3659,"2106 S Harding Ave First Floor, Chicago, IL 60623",1000,Apt,1.0,2.0,Yes,Available Now,(312) 268-5866,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4783708,41.8531,-87.7237,POINT (-87.72369999999999 41.8531),170312924002,IL,Cook,Chicago,Archer Heights,269568,2016,3.44,9.69,-0.015256588072122053,0.06267605633802817
3660,"7224 S Emerald Ave 1, Chicago, IL 60621",750,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4783713,41.7626,-87.6433,POINT (-87.6433 41.7626),170316813001,IL,Cook,Chicago,Englewood,138261,2016,3.83,8.09,-0.018268467037331215,0.0744336569579288
3661,"7224 S Emerald Ave 2, Chicago, IL 60621",850,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4783720,41.7626,-87.6433,POINT (-87.6433 41.7626),170316813001,IL,Cook,Chicago,Englewood,138261,2016,3.83,8.09,-0.018268467037331215,0.0744336569579288
3662,"6511 S Peoria St , Chicago, IL 60621",850,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4783723,41.7756,-87.6468,POINT (-87.6468 41.7756),170316810002,IL,Cook,Chicago,Englewood,138261,2016,2.14,5.35,-0.018268467037331215,0.0744336569579288
3663,"212 E 71st St 2, Chicago, IL 60619",1300,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4783730,41.7658,-87.6194,POINT (-87.6194 41.7658),170316904002,IL,Cook,Chicago,Park Manor,403356,2016,2.56,6.07,-0.023148148148148147,0.06398104265402843
3664,"7318 S Emerald Ave 1, Chicago, IL 60621",1200,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4783737,41.761,-87.6432,POINT (-87.64319999999999 41.761),170316813003,IL,Cook,Chicago,Englewood,138261,2016,2.97,6.44,-0.018268467037331215,0.0744336569579288
3665,"5911 S Sacramento Ave 1, Chicago, IL 60629",1000,Apt,1.0,2.0,Yes,Available Now,(312) 852-3387,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4784001,41.786,-87.6983,POINT (-87.6983 41.786),170316603023,IL,Cook,Chicago,Chicago Lawn,269576,2016,4.09,8.64,0.04265402843601896,0.09393939393939393
3666,"8918 S Exchange Ave 1st Floor, Chicago, IL 60617",1620,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4784160,41.7331,-87.553,POINT (-87.553 41.7331),170318339001,IL,Cook,Chicago,South Chicago,140437,2016,1.75,5.25,0.02642113690952762,0.06708268330733229
3667,"9025 S Cottage Grove Ave 2, Chicago, IL 60619",975,Apt,1.0,2.0,Yes,Available Now,(520) 334-9695,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4784247,41.7304,-87.6043,POINT (-87.60429999999999 41.7304),170314408002,IL,Cook,Chicago,Burnside,137634,2016,3.25,8.66,0.01499605367008682,0.09720062208398134
3668,"9025 S Cottage Grove Ave 1, Chicago, IL 60619",875,Apt,1.0,1.0,Yes,Available Now,(520) 334-9695,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4784248,41.7304,-87.6043,POINT (-87.60429999999999 41.7304),170314408002,IL,Cook,Chicago,Burnside,137634,2016,3.25,8.66,0.01499605367008682,0.09720062208398134
3669,"1100 N Massasoit Ave 1, Chicago, IL 60651",1400,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4784250,41.9004,-87.7696,POINT (-87.7696 41.9004),170312513004,IL,Cook,Chicago,South Austin,403120,2016,4.68,12.87,-0.003479471120389701,0.05377094972067039
3670,"5621 S Justine St 2, Chicago, IL 60636",1200,Apt,1.0,3.0,Yes,Available Now,(708) 525-0615,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4784573,41.7916,-87.6629,POINT (-87.66289999999999 41.7916),170316702001,IL,Cook,Chicago,Englewood,138261,2016,2.05,6.48,-0.018268467037331215,0.0744336569579288
3671,"8237 S Commercial Ave 1, Chicago, IL 60617",800,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4784576,41.7454,-87.5512,POINT (-87.55119999999999 41.7454),170314601004,IL,Cook,Chicago,South Chicago,140437,2016,5.07,8.76,0.02642113690952762,0.06708268330733229
3672,"5612 S Carpenter St 1, Chicago, IL 60621",750,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4784580,41.792,-87.6514,POINT (-87.6514 41.792),170316805002,IL,Cook,Chicago,Englewood,138261,2016,5.24,10.04,-0.018268467037331215,0.0744336569579288
3673,"5655 S Michigan Ave 2, Chicago, IL 60637",825,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4784651,41.7913,-87.6221,POINT (-87.6221 41.7913),170314005001,IL,Cook,Chicago,Washington Park,275927,2016,2.39,10.74,-0.03381294964028777,0.0387192851824274
3674,"6214 S Eberhart Ave , Chicago, IL 60637",1253,Apt,2.0,2.0,Yes,Available Now,(773) 337-9959,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-2-bathroom-rental-Apt/4784710,41.7815,-87.6134,POINT (-87.6134 41.7815),170314206002,IL,Cook,Chicago,West Woodlawn,403353,2016,1.42,6.86,-0.04661654135338346,0.026813880126182965
3675,"7616 S Phillips Ave 2a, Chicago, IL 60649",900,Apt,1.0,3.0,Yes,Available Now,(773) 771-6415,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4784720,41.7565,-87.5656,POINT (-87.5656 41.7565),170314313023,IL,Cook,Chicago,South Shore,269608,2016,5.43,12.56,-0.028191072826938137,0.038678485092667206
3676,"6118 S Vernon Ave 1, Chicago, IL 60637",1350,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4784729,41.7833,-87.6148,POINT (-87.6148 41.7833),170314206001,IL,Cook,Chicago,West Woodlawn,403353,2016,2.81,8.15,-0.04661654135338346,0.026813880126182965
3677,"7836 S Aberdeen St , Chicago, IL 60620",760,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4784771,41.7512,-87.6517,POINT (-87.65170000000001 41.7512),170317108005,IL,Cook,Chicago,Gresham,269571,2016,2.13,5.67,-0.0031007751937984496,0.09720062208398134
3678,"7147 S Jeffery Blvd , Chicago, IL 60649",1088,Apt,1.0,2.0,Yes,Available Now,(773) 337-9959,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4784775,41.7648,-87.5759,POINT (-87.5759 41.7648),170314306001,IL,Cook,Chicago,South Shore,269608,2016,3.57,7.14,-0.028191072826938137,0.038678485092667206
3679,"7848 S Coles Ave , Chicago, IL 60649",1100,Apt,1.0,1.0,Yes,Available Now,(773) 337-9959,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4784778,41.7533,-87.5519,POINT (-87.5519 41.7533),170314314003,IL,Cook,Chicago,South Shore,269608,2016,5.56,11.46,-0.028191072826938137,0.038678485092667206
3680,"5432 S Aberdeen St 2, Chicago, IL 60609",1300,Duplex,1.0,4.0,Yes,Available Now,(708) 655-1397,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Duplex/4784892,41.795,-87.6528,POINT (-87.6528 41.795),170316120002,IL,Cook,Chicago,Back of the Yards,403146,2016,4.0,7.0,0.0,0.08339828526890102
3681,"1907 S Christiana Ave U2, Chicago, IL 60623",1350,Apt,1.5,4.0,Yes,Available Now,(847) 807-5421,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-full-bathroom-rental-Apt/4785012,41.8551,-87.7087,POINT (-87.70869999999999 41.8551),170318416001,IL,Cook,Chicago,Archer Heights,269568,2016,0.39,1.57,-0.015256588072122053,0.06267605633802817
3682,"6636 S Woodlawn Ave O, Chicago, IL 60637",1400,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4785103,41.774,-87.5963,POINT (-87.5963 41.774),170318344003,IL,Cook,Chicago,Woodlawn,276138,2016,2.69,4.93,-0.02700781805259417,0.02410518626734843
3683,"1608 N Merrimac Ave 1, Chicago, IL 60639",950,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4785129,41.9095,-87.7819,POINT (-87.78189999999999 41.9095),170312504005,IL,Cook,Chicago,Galewood,403325,2016,0.79,3.95,0.05148883374689826,0.10147492625368731
3684,"3138 W Polk St 1, Chicago, IL 60612",1250,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4785346,41.8712,-87.7049,POINT (-87.70489999999999 41.8712),170318373001,IL,Cook,Chicago,Archer Heights,269568,2016,5.02,11.58,-0.015256588072122053,0.06267605633802817
3685,"7635 S East End Ave 1, Chicago, IL 60649",1253,Apt,1.0,2.0,Yes,Available 3/11/2019,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4785561,41.7559,-87.5832,POINT (-87.58320000000001 41.7559),170318342002,IL,Cook,Chicago,South Shore,269608,2016,3.45,8.81,-0.028191072826938137,0.038678485092667206
3686,"9610 S Calhoun Ave , Chicago, IL 60617",1325,House,1.0,3.0,Yes,Available Now,(773) 512-2353,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-House/4785703,41.7199,-87.5625,POINT (-87.5625 41.7199),170315102002,IL,Cook,Chicago,Hegewisch,138732,2016,0.0,0.0,0.03526448362720403,0.10218978102189781
3687,"9925 S Hoxie Ave 2, Chicago, IL 60617",1225,Apt,1.0,2.0,Yes,Available Now,(773) 512-2353,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4785705,41.7146,-87.5607,POINT (-87.5607 41.7146),170315102003,IL,Cook,Chicago,Hegewisch,138732,2016,0.98,3.92,0.03526448362720403,0.10218978102189781
3688,"8108 S Green St 2, Chicago, IL 60620",1350,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4785756,41.7467,-87.6455,POINT (-87.6455 41.7467),170317108002,IL,Cook,Chicago,Gresham,269571,2016,0.57,1.7,-0.0031007751937984496,0.09720062208398134
3689,"1424 W 119th St 1, Chicago, IL 60643",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4785787,41.6778,-87.6575,POINT (-87.6575 41.6778),170315303004,IL,Cook,Chicago,West Pullman,140913,2016,0.89,7.14,0.009828009828009828,0.12570965125709652
3690,"517 E 46th Pl 2, Chicago, IL 60653",1850,Apt,2.0,3.0,Yes,Available Now,(323) 594-1612,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4785805,41.8101,-87.6131,POINT (-87.6131 41.8101),170313812002,IL,Cook,Chicago,Bronzeville,403145,2016,1.74,4.74,0.0026827632461435278,0.030100334448160536
3691,"2348 N Monitor Ave 2, Chicago, IL 60639",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4786006,41.9235,-87.7723,POINT (-87.7723 41.9235),170311913021,IL,Cook,Chicago,Belmont Central,403109,2016,0.0,0.82,0.09881422924901186,0.08872901678657075
3692,"8412 S Buffalo Ave , Chicago, IL 60617",825,Apt,1.0,2.0,Yes,Available Now,(224) 659-3454,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4786049,41.7425,-87.5445,POINT (-87.5445 41.7425),170314602001,IL,Cook,Chicago,The Bush,403359,2016,0.71,3.89,,
3693,"3408 W Roosevelt Rd 3f, Chicago, IL 60624",925,Apt,1.0,2.0,Yes,Available Now,(708) 749-8000,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4786078,41.8664,-87.7111,POINT (-87.7111 41.8664),170318430001,IL,Cook,Chicago,Homan Square,403327,2016,2.29,9.4,,
3694,"2158 S Millard Ave 2, Chicago, IL 60623",1100,Apt,1.0,3.0,Yes,Available Now,(773) 750-2010,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4786189,41.8521,-87.7165,POINT (-87.7165 41.8521),170318414002,IL,Cook,Chicago,Little Village,403117,2016,0.42,2.1,-0.005279034690799397,0.08263836239575435
3695,"3008 W Walnut St 2, Chicago, IL 60612",1425,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4786327,41.8857,-87.7017,POINT (-87.7017 41.8857),170318371001,IL,Cook,Chicago,East Garfield Park,269577,2016,0.0,0.8,-0.012162162162162163,0.03419972640218878
3696,"3725 W Grand Ave 3, Chicago, IL 60651",1000,Apt,1.0,2.0,Yes,Available Now,(847) 322-2888,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4786353,41.9036,-87.7209,POINT (-87.7209 41.9036),170312307002,IL,Cook,Chicago,Humboldt Park,269585,2016,1.69,2.11,0.05357142857142857,0.031387319522912745
3697,"1124 S Richmond St 3, Chicago, IL 60612",1450,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4786436,41.8676,-87.6999,POINT (-87.6999 41.8676),170318386002,IL,Cook,Chicago,Archer Heights,269568,2016,1.35,6.28,-0.015256588072122053,0.06267605633802817
3698,"3017 W George St 1, Chicago, IL 60618",2200,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4786467,41.9336,-87.7034,POINT (-87.7034 41.9336),170312107002,IL,Cook,Chicago,Logan Square,269592,2016,0.51,1.02,0.07522697795071336,0.038600723763570564
3699,"1016 E 81st St 1br1den, Chicago, IL 60619",1000,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4786471,41.7479,-87.5995,POINT (-87.59950000000001 41.7479),170314401011,IL,Cook,Chicago,East Chatham,403360,2016,5.31,11.86,-0.04291497975708502,0.05499153976311337
3700,"6733 S Perry Ave , Chicago, IL 60621",1088,Apt,1.0,1.0,Yes,Available Now,(773) 337-9959,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4786656,41.7718,-87.628,POINT (-87.628 41.7718),170316903001,IL,Cook,Chicago,Englewood,138261,2016,5.38,18.28,-0.018268467037331215,0.0744336569579288
3701,"5157 W Wabansia Ave , Chicago, IL 60639",1100,Apt,1.0,1.0,Yes,Available Now,(312) 972-0112,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4786763,41.9111,-87.755,POINT (-87.755 41.9111),170312502001,IL,Cook,Chicago,North Austin,403323,2016,0.57,3.98,0.01722900215362527,0.1213832039520113
3702,"8022 S Dobson Ave 1, Chicago, IL 60619",900,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4786795,41.7488,-87.5993,POINT (-87.5993 41.7488),170314401011,IL,Cook,Chicago,East Chatham,403360,2016,5.31,11.86,-0.04291497975708502,0.05499153976311337
3703,"8436 S Drexel Ave 3, Chicago, IL 60619",1250,Apt,1.0,2.0,Yes,Available Now,(773) 620-5562,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4786796,41.741,-87.6028,POINT (-87.6028 41.741),170314401023,IL,Cook,Chicago,East Chatham,403360,2016,2.14,3.93,-0.04291497975708502,0.05499153976311337
3704,"2016 W James St 2, Chicago, IL 60609",1400,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4787058,41.8001,-87.6753,POINT (-87.67529999999999 41.8001),170316116001,IL,Cook,Chicago,Back of the Yards,403146,2016,1.46,3.65,0.0,0.08339828526890102
3705,"9025 S Laflin St 1, Chicago, IL 60620",1500,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4787090,41.7296,-87.6602,POINT (-87.6602 41.7296),170317302014,IL,Cook,Chicago,Brainerd,403378,2016,1.88,6.07,0.0030959752321981426,0.11265432098765432
3706,"945 N Massasoit Ave 1, Chicago, IL 60651",1500,Apt,1.0,3.0,Yes,Available Now,(312) 493-3235,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4787102,41.898,-87.7689,POINT (-87.7689 41.898),170312513002,IL,Cook,Chicago,South Austin,403120,2016,2.92,4.68,-0.003479471120389701,0.05377094972067039
3707,"177 N Laporte Ave 2, Chicago, IL 60644",1400,Apt,1.0,3.0,Yes,Available Now,(773) 682-5621,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4787261,41.8841,-87.7488,POINT (-87.7488 41.8841),170312518005,IL,Cook,Chicago,South Austin,403120,2016,0.99,4.28,-0.003479471120389701,0.05377094972067039
3708,"34 N Mason Ave 2s, Chicago, IL 60644",1507,Apt,2.0,4.0,Yes,Available Now,(224) 392-7141,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Apt/4787448,41.8812,-87.7737,POINT (-87.77370000000001 41.8812),170312520003,IL,Cook,Chicago,South Austin,403120,2016,2.52,5.95,-0.003479471120389701,0.05377094972067039
3709,"3920 W Fillmore St 2, Chicago, IL 60624",1400,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4787503,41.8682,-87.7237,POINT (-87.72369999999999 41.8682),170318430002,IL,Cook,Chicago,Archer Heights,269568,2016,0.68,2.03,-0.015256588072122053,0.06267605633802817
3710,"7932 S Kingston Ave 1, Chicago, IL 60617",1150,Apt,1.5,3.0,Yes,Available Now,(872) 228-7832,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4787539,41.7507,-87.5629,POINT (-87.5629 41.7507),170314604001,IL,Cook,Chicago,South Chicago,140437,2016,7.06,12.94,0.02642113690952762,0.06708268330733229
3711,"7646 S Ingleside Ave 1, Chicago, IL 60619",1253,Apt,1.0,2.0,Yes,Available Now,(708) 793-7317,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4787693,41.7554,-87.6017,POINT (-87.60169999999999 41.7554),170316915001,IL,Cook,Chicago,Grand Crossing,276349,2016,2.47,4.53,-0.02107728337236534,0.058213716108452954
3712,"5542 S Wolcott Ave 2, Chicago, IL 60636",900,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4787843,41.7923,-87.6721,POINT (-87.6721 41.7923),170316704001,IL,Cook,Chicago,West Englewood,269612,2016,2.85,8.23,0.0024813895781637717,0.11303630363036303
3713,"7337 S South Shore Dr 1400, Chicago, IL 60649",1300,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4787946,41.7633,-87.5584,POINT (-87.55840000000001 41.7633),170314314001,IL,Cook,Chicago,South Shore,269608,2016,2.85,5.8,-0.028191072826938137,0.038678485092667206
3714,"1209 S Kolin Ave 3, Chicago, IL 60623",900,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4788112,41.8657,-87.7336,POINT (-87.7336 41.8657),170312909004,IL,Cook,Chicago,Archer Heights,269568,2016,2.55,7.01,-0.015256588072122053,0.06267605633802817
3715,"1148 S Keeler Ave 1, Chicago, IL 60624",800,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4788209,41.8668,-87.7302,POINT (-87.7302 41.8668),170318430002,IL,Cook,Chicago,Archer Heights,269568,2016,0.68,2.03,-0.015256588072122053,0.06267605633802817
3716,"935 E Marquette Rd 2, Chicago, IL 60637",1150,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4788234,41.7748,-87.6018,POINT (-87.6018 41.7748),170314208002,IL,Cook,Chicago,Woodlawn,276138,2016,3.46,8.07,-0.02700781805259417,0.02410518626734843
3717,"9755 S Union Ave , Chicago, IL 60628",1500,House,1.5,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-House/4788291,41.7163,-87.6404,POINT (-87.6404 41.7163),170317305004,IL,Cook,Chicago,Longwood Manor,403376,2016,0.91,3.64,0.009287925696594427,0.10966257668711657
3718,"955 E 86th St 3f, Chicago, IL 60619",849,Apt,1.0,1.0,Yes,Available Now,(773) 264-1000,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4788339,41.7382,-87.6004,POINT (-87.60039999999999 41.7382),170314401021,IL,Cook,Chicago,East Chatham,403360,2016,5.9,11.79,-0.04291497975708502,0.05499153976311337
3719,"953 E 86th St 1 Rear, Chicago, IL 60619",1079,Apt,1.0,1.0,Yes,Available Now,(773) 264-1000,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4788340,41.7383,-87.6004,POINT (-87.60039999999999 41.7383),170314401021,IL,Cook,Chicago,East Chatham,403360,2016,5.9,11.79,-0.04291497975708502,0.05499153976311337
3720,"7914 S Evans Ave 3, Chicago, IL 60619",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4788347,41.7508,-87.6067,POINT (-87.6067 41.7508),170314402011,IL,Cook,Chicago,Chatham,273222,2016,3.04,7.78,-0.003000750187546887,0.08653122648607976
3721,"613 N Hamlin Ave 1, Chicago, IL 60624",2013,Duplex,2.0,5.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-2-bathroom-rental-Duplex/4788435,41.8922,-87.7207,POINT (-87.72069999999999 41.8922),170312315006,IL,Cook,Chicago,East Garfield Park,269577,2016,2.89,5.49,-0.012162162162162163,0.03419972640218878
3722,"7236 S Constance Ave 2, Chicago, IL 60649",1253,Apt,1.0,2.0,Yes,Available Now,(708) 793-7317,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4788531,41.7633,-87.5806,POINT (-87.5806 41.7633),170314305002,IL,Cook,Chicago,South Shore,269608,2016,4.77,9.91,-0.028191072826938137,0.038678485092667206
3723,"4021 W 21st St 1, Chicago, IL 60623",1400,Apt,1.5,3.0,Yes,Available Now,(312) 918-5955,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4788582,41.8532,-87.7256,POINT (-87.7256 41.8532),170312925002,IL,Cook,Chicago,Archer Heights,269568,2016,1.57,5.33,-0.015256588072122053,0.06267605633802817
3724,"6649 S Rhodes Ave , Chicago, IL 60637",1050,Apt,1.0,2.0,Yes,Available Now,(773) 428-6114,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4788593,41.7734,-87.6116,POINT (-87.6116 41.7734),170314207003,IL,Cook,Chicago,West Woodlawn,403353,2016,2.71,8.53,-0.04661654135338346,0.026813880126182965
3725,"1300 S Karlov Ave Garden, Chicago, IL 60623",1050,Apt,1.0,2.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4788715,41.8642,-87.7279,POINT (-87.72790000000001 41.8642),170312909001,IL,Cook,Chicago,Archer Heights,269568,2016,0.62,3.41,-0.015256588072122053,0.06267605633802817
3726,"4107 W 13th St 1, Chicago, IL 60623",950,Apt,1.0,1.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4788720,41.8642,-87.728,POINT (-87.72799999999999 41.8642),170312909001,IL,Cook,Chicago,Archer Heights,269568,2016,0.62,3.41,-0.015256588072122053,0.06267605633802817
